ACCELEROMETER X,ACCELEROMETER Y,ACCELEROMETER Z,GRAVITY X,GRAVITY Y,GRAVITY Z,LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z,GYROSCOPE X,GYROSCOPE Y,GYROSCOPE Z,LIGHT (lux),MAGNETIC FIELD X,MAGNETIC FIELD Y,MAGNETIC FIELD Z,ORIENTATION Z,ORIENTATION X,ORIENTATION Y,PROXIMITY,SOUND LEVEL,LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time,YYYY-MO-DD HH-MI-SS_SSS
-2.1524,-1.8387,7.7596,0.4187,5.7298,7.9476,-2.5667,-7.5073,-0.1031,4.2417,-1.6163,-0.4243,430,-26.98,12.83,-3.29,63.9,-35.75,-3.02,5,43.411,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22320,2018-11-06 12:00:31:831
-2.375,-0.9553,7.8793,0.556,6.2016,7.5764,-2.9242,-7.08,0.3969,4.1373,-1.5779,-0.3753,430,-26.98,12.83,-3.29,63.9,-35.75,-3.02,5,43.411,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22331,2018-11-06 12:00:31:842
-1.9106,-0.5435,8.9352,0.6818,6.6375,7.1868,-2.5829,-7.089,1.8479,4.1246,-1.5129,-0.321,430,-26.98,13.88,-3.74,63.9,-35.75,-3.02,5,43.411,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22341,2018-11-06 12:00:31:852
-1.9106,-0.5435,8.9352,0.6818,6.6375,7.1868,-2.5829,-7.089,1.8479,4.2204,-1.5417,-0.305,430,-26.98,13.88,-3.74,63.9,-35.75,-3.02,5,43.411,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22351,2018-11-06 12:00:31:862
-0.9744,-0.9505,9.1482,0.8023,7.0567,6.7624,-1.7644,-7.8991,2.4894,4.3792,-1.58,-0.3764,430,-26.98,13.88,-3.74,63.9,-35.75,-3.02,5,43.411,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22361,2018-11-06 12:00:31:872
-0.6919,-1.1109,7.2688,0.9032,7.4722,6.2866,-1.5794,-8.4536,1.0912,4.4836,-1.596,-0.5095,430,-27.73,12.83,-2.99,63.74,-46.02,-6.77,5,43.411,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22371,2018-11-06 12:00:31:882
-0.6919,-1.1109,7.2688,0.9032,7.4722,6.2866,-2.013,-8.4293,-0.0617,4.508,-1.6024,-0.6278,430,-26.53,12.68,-2.09,63.74,-46.02,-6.77,5,43.411,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22380,2018-11-06 12:00:31:891
-0.972,-0.6273,5.1858,0.9704,7.8702,5.7696,-2.013,-8.4293,-0.0617,4.508,-1.6024,-0.6278,430,-26.53,12.68,-2.09,63.74,-46.02,-6.77,5,43.411,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22391,2018-11-06 12:00:31:902
-1.6113,0.0886,3.3184,1.0042,8.2359,5.228,-2.3496,-8.1341,-1.3038,4.4622,-1.5875,-0.7471,430,-26.98,14.18,-3.74,59.5,-57.12,-10.87,5,43.411,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22400,2018-11-06 12:00:31:911
-1.6113,0.0886,3.3184,1.0042,8.2359,5.228,-2.9213,-7.5013,-2.6206,4.3685,-1.3403,-0.7716,430,-26.98,14.18,-3.74,59.5,-57.12,-10.87,5,43.411,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22411,2018-11-06 12:00:31:922
-1.9345,0.8954,1.7549,0.9991,8.5639,4.6724,-2.9213,-7.5013,-2.6206,4.3259,-1.0751,-0.7204,430,-27.43,14.18,-4.34,59.5,-57.12,-10.87,5,43.411,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22421,2018-11-06 12:00:31:932
-1.6257,1.166,0.2801,0.9631,8.8553,4.102,-2.6578,-7.4333,-3.2241,4.3738,-0.7736,-0.6682,484,-27.43,14.18,-4.34,59.5,-57.12,-10.87,5,43.411,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22431,2018-11-06 12:00:31:942
-1.6257,1.166,0.2801,0.9631,8.8553,4.102,-2.3932,-7.326,-5.5652,4.4005,-0.4359,-0.6214,484,-27.43,14.18,-4.34,59.5,-57.12,-10.87,5,43.411,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22441,2018-11-06 12:00:31:952
-1.2809,1.5395,-3.3591,0.9,9.114,3.5064,-1.9051,-7.1147,-8.6196,4.4005,-0.4359,-0.6214,484,-27.73,12.83,-4.34,60.35,-68.34,-14.4,5,43.411,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22451,2018-11-06 12:00:31:962
-1.166,2.0351,-6.3566,0.8246,9.326,2.9182,-1.9051,-7.1147,-8.6196,4.1597,-0.1398,-0.5702,484,-27.73,12.83,-4.34,60.35,-68.34,-14.4,5,43.411,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22461,2018-11-06 12:00:31:972
-1.1061,2.7509,-7.6064,0.8246,9.326,2.9182,-1.8478,-6.3212,-10.0631,3.8231,-0.0322,-0.5468,484,-28.48,11.03,-6.14,60.35,-68.34,-14.4,5,43.411,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22470,2018-11-06 12:00:31:981
-1.1061,2.7509,-7.6064,0.7437,9.4829,2.3858,-1.8478,-6.3212,-10.0631,3.2159,0.2352,-0.518,484,-27.58,12.23,-6.74,60.35,-68.34,-17.31,5,43.411,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22481,2018-11-06 12:00:31:992
-1.4078,3.8834,-8.7891,0.6579,9.5918,1.9326,-2.0654,-5.2783,-10.7764,2.7781,0.5047,-0.4488,484,-27.58,12.23,-6.74,54.51,-75.24,-17.31,5,43.411,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22491,2018-11-06 12:00:32:002
-1.7023,4.7309,-8.6622,0.5857,9.6633,1.5645,-2.2823,-4.4851,-10.2664,2.2028,0.8094,-0.256,484,-26.68,11.03,-7.64,54.51,-75.24,-17.31,5,43.411,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22501,2018-11-06 12:00:32:012
-1.7023,4.7309,-8.6622,0.5857,9.6633,1.5645,-2.2823,-4.4851,-10.2664,2.2028,0.8094,-0.256,484,-26.68,11.03,-7.64,54.51,-75.24,-17.31,5,43.411,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22511,2018-11-06 12:00:32:022
-1.7214,5.2864,-8.5329,0.5534,9.6959,1.3616,-2.2491,-3.9593,-9.8313,1.8449,0.8956,-0.1196,484,-26.68,11.03,-7.64,54.51,-75.24,-17.31,5,43.411,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22520,2018-11-06 12:00:32:031
-1.5443,5.5186,-8.4444,0.5534,9.6959,1.3616,-2.0473,-3.7388,-9.4565,1.4603,0.853,-3.00E-04,484,-29.08,11.93,-9.59,46.72,-81.38,-22.12,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22530,2018-11-06 12:00:32:041
-1.5443,5.5186,-8.4444,0.529,9.7344,1.0643,-2.0473,-3.7388,-9.4565,0.8254,0.5526,0.1467,308,-28.33,12.23,-11.39,46.72,-81.38,-22.12,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22540,2018-11-06 12:00:32:051
-0.9314,5.6048,-7.9416,0.543,9.7462,0.9422,-1.4468,-3.6464,-8.8359,0.4505,0.232,0.2063,308,-28.33,12.23,-11.39,46.72,-81.38,-22.12,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22550,2018-11-06 12:00:32:061
-0.4238,5.8251,-7.3454,0.573,9.7492,0.8913,-0.9668,-3.4129,-8.19,0.1277,-0.0301,0.2351,308,-27.88,9.38,-11.69,33.21,-83.8,-32.74,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22561,2018-11-06 12:00:32:072
-0.4238,5.8251,-7.3454,0.573,9.7492,0.8913,-0.9668,-3.4129,-8.19,-0.1322,-0.1707,0.2319,308,-27.88,9.38,-11.69,33.21,-83.8,-32.74,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22571,2018-11-06 12:00:32:082
-0.0623,6.0238,-7.2257,0.6062,9.7471,0.893,-0.6357,-3.1972,-8.0705,-0.4348,-0.1941,0.2149,308,-27.88,9.38,-11.69,33.21,-83.8,-32.74,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22581,2018-11-06 12:00:32:092
0.1389,5.9592,-7.1515,0.638,9.741,0.9357,-0.4637,-3.2412,-8.0352,-0.5978,-0.1164,0.2159,308,-28.63,10.58,-10.94,33.21,-83.8,-32.74,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22591,2018-11-06 12:00:32:102
0.1389,5.9592,-7.1515,0.638,9.741,0.9357,-0.4637,-3.2412,-8.0352,-0.7693,-0.0429,0.2,308,-28.63,10.58,-10.94,33.21,-83.8,-32.74,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22601,2018-11-06 12:00:32:112
0.498,5.952,-7.6351,0.6674,9.7312,1.0147,-0.1313,-3.2239,-8.5919,-0.993,0.0349,0.1744,308,-29.23,10.73,-11.24,33.81,-83.37,-34.29,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22611,2018-11-06 12:00:32:122
0.5315,5.7964,-7.446,0.6897,9.7153,1.1434,-0.1177,-3.3487,-8.5223,-1.2433,0.1521,0.1467,308,-29.23,10.73,-11.24,33.81,-83.37,-34.29,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22621,2018-11-06 12:00:32:132
0.5315,5.7964,-7.446,0.6897,9.7153,1.1434,-0.1177,-3.3487,-8.5223,-1.4947,0.3108,0.136,308,-29.98,11.03,-10.04,33.81,-83.37,-34.29,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22631,2018-11-06 12:00:32:142
0.4429,5.9209,-6.5841,0.7039,9.6905,1.3303,-0.2185,-3.1849,-7.8341,-1.4947,0.3108,0.136,308,-29.98,11.03,-10.04,33.81,-83.37,-34.29,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22640,2018-11-06 12:00:32:151
0.3974,5.7533,-5.3391,0.7119,9.6532,1.5744,-0.2704,-3.3017,-6.8159,-1.8569,0.5739,0.1392,308,-29.98,11.33,-8.99,43.61,-81.17,-27.89,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22650,2018-11-06 12:00:32:161
0.3974,5.7533,-5.3391,0.7119,9.6532,1.5744,-0.2704,-3.3017,-6.8159,-2.1392,0.7241,0.1616,308,-29.98,11.33,-8.99,43.61,-81.17,-27.89,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22661,2018-11-06 12:00:32:172
0.1269,5.1092,-3.9504,0.716,9.6011,1.8648,-0.5435,-3.8794,-5.6962,-2.1392,0.7241,0.1616,308,-26.98,11.33,-9.44,43.61,-81.17,-27.89,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22671,2018-11-06 12:00:32:182
0.0599,4.2952,-2.976,0.7158,9.5339,2.1822,-0.6088,-4.6108,-5.0145,-2.3096,0.8158,0.1786,308,-26.98,11.33,-9.44,43.61,-81.17,-27.89,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22681,2018-11-06 12:00:32:192
0.0599,4.2952,-2.976,0.7158,9.5339,2.1822,-0.6088,-4.6108,-5.0145,-2.3618,0.8349,0.1722,134,-29.08,12.98,-9.59,49.23,-76.46,-18.16,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22690,2018-11-06 12:00:32:201
-0.0383,3.8858,-3.134,0.708,9.4533,2.511,-0.698,-4.923,-5.4738,-2.429,0.853,0.1445,134,-29.08,12.98,-9.59,49.23,-76.46,-18.16,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22700,2018-11-06 12:00:32:211
-0.2322,4.0223,-4.0294,0.6881,9.3552,2.8597,-0.8717,-4.6722,-6.6872,-2.6846,0.9148,0.1083,134,-27.58,12.68,-9.59,49.23,-76.46,-18.16,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22710,2018-11-06 12:00:32:221
-0.2322,4.0223,-4.0294,0.6881,9.3552,2.8597,-0.8717,-4.6722,-6.6872,-3.0394,0.9702,0.1243,134,-27.58,12.68,-9.59,49.23,-76.46,-18.16,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22720,2018-11-06 12:00:32:231
-0.9505,4.2569,-3.5602,0.6584,9.2231,3.2667,-1.5608,-4.2924,-6.5882,-3.4612,0.9777,0.1914,134,-26.98,12.53,-8.99,54.31,-70.13,-11.4,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22731,2018-11-06 12:00:32:242
-1.3048,3.7086,-1.0511,0.6355,9.0373,3.7543,-1.8924,-4.6469,-4.5221,-3.8064,0.9169,0.282,134,-26.98,12.53,-8.99,54.31,-70.13,-11.4,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22741,2018-11-06 12:00:32:252
-1.5754,2.897,1.8938,0.6252,8.7976,4.2874,-2.152,-5.217,-2.0604,-4.0631,0.8605,0.4066,134,-27.28,12.68,-9.89,54.31,-70.13,-11.4,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22752,2018-11-06 12:00:32:263
-1.5754,2.897,1.8938,0.6252,8.7976,4.2874,-2.152,-5.217,-2.0604,-4.0631,0.8605,0.4066,134,-27.28,12.68,-9.89,54.31,-70.13,-11.4,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22761,2018-11-06 12:00:32:272
-1.4844,2.5666,3.5362,0.6178,8.5202,4.816,-2.0562,-5.3678,-0.7396,-4.0258,0.8967,0.4748,134,-28.63,12.98,-8.84,57.45,-63.78,-8.3,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22771,2018-11-06 12:00:32:282
-1.5203,2.3703,3.9816,0.5965,8.2274,5.3033,-2.0773,-5.2818,-0.7471,-3.8053,1.0235,0.5089,134,-28.63,12.98,-8.84,57.45,-63.78,-8.3,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22781,2018-11-06 12:00:32:292
-2.1763,2.4325,2.9975,0.5965,8.2274,5.3033,-2.6997,-4.9237,-2.1482,-3.7488,1.1598,0.5313,134,-26.83,13.43,-7.49,57.45,-63.78,-8.3,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22791,2018-11-06 12:00:32:302
-2.1763,2.4325,2.9975,0.5566,7.9139,5.7646,-2.6997,-4.9237,-2.1482,-3.8884,1.1513,0.6143,134,-26.83,13.43,-7.49,57.45,-63.78,-8.3,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22801,2018-11-06 12:00:32:312
-2.8228,2.715,2.794,0.5247,7.5527,6.2331,-3.3098,-4.312,-2.7638,-4.1398,1.0522,0.7645,134,-26.98,14.63,-5.09,60.44,-53.8,-5.51,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22811,2018-11-06 12:00:32:322
-2.9425,1.8651,4.1372,0.5247,7.5527,6.2331,-3.3098,-4.7747,-1.8501,-4.4125,0.8679,0.952,134,-26.98,14.63,-5.09,60.44,-53.8,-5.51,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22820,2018-11-06 12:00:32:331
-2.9425,1.8651,4.1372,0.5319,7.119,6.7236,-3.4211,-4.7747,-1.8501,-4.6053,0.6922,1.1299,134,-25.48,14.48,-5.24,60.44,-53.8,-5.51,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22831,2018-11-06 12:00:32:342
-2.2793,0.6895,6.4619,0.5587,6.7931,7.0507,-2.7885,-5.5013,0.0363,-4.6053,0.6922,1.1299,137,-25.48,14.48,-5.24,60.44,-53.8,-5.51,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22840,2018-11-06 12:00:32:351
-1.4653,-0.3256,8.0373,0.5977,6.2757,7.5119,-2.0092,-6.0368,1.201,-4.5861,0.6847,1.2823,137,-27.43,14.18,-5.54,59.27,-43.84,-4.53,5,41.197,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22850,2018-11-06 12:00:32:361
-1.4653,-0.3256,8.0373,0.5977,6.2757,7.5119,-2.0092,-6.0368,1.201,-4.4114,0.8999,1.2631,137,-27.43,14.18,-5.54,59.27,-43.84,-4.53,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22860,2018-11-06 12:00:32:371
-1.3288,-0.668,7.2233,0.5835,5.7546,7.9193,-1.859,-5.8977,0.0264,-4.2452,1.3047,1.2183,137,-25.63,15.68,-3.29,59.27,-43.84,-4.53,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22871,2018-11-06 12:00:32:382
-1.3288,-0.668,7.2233,0.5835,5.7546,7.9193,-1.859,-5.8977,0.0264,-4.2452,1.3047,1.2183,137,-25.63,15.68,-3.29,59.27,-43.84,-4.53,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22881,2018-11-06 12:00:32:392
-3.2729,-0.3567,6.2273,0.4961,5.2192,8.2876,-3.723,-5.0922,-1.292,-4.3283,1.6285,1.2194,137,-26.53,16.88,-2.39,58.7,-32.16,-3.43,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22891,2018-11-06 12:00:32:402
-5.1906,-0.9457,7.0342,0.3405,4.6191,8.644,-5.4991,-5.1301,-0.7963,-4.8034,2.0014,1.5827,137,-26.53,16.88,-2.39,58.7,-32.16,-3.43,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22901,2018-11-06 12:00:32:412
-4.1492,-3.1819,11.2791,0.1823,3.9346,8.9809,-4.3142,-6.7444,3.1477,-5.0559,2.0024,1.9417,137,-26.68,17.48,-1.94,58.7,-32.16,-3.43,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22911,2018-11-06 12:00:32:422
-4.1492,-3.1819,11.2791,0.1823,3.9346,8.9809,-4.3142,-6.7444,3.1477,-5.0538,1.9364,2.1696,137,-26.68,17.48,-1.94,58.7,-32.16,-3.43,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22921,2018-11-06 12:00:32:432
-0.8787,-5.3247,15.1433,0.0329,3.2342,9.2579,-0.9085,-8.2562,6.7517,-4.5147,1.8576,2.0034,137,-26.68,18.23,-2.24,56.77,-19.26,-0.2,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22931,2018-11-06 12:00:32:442
2.4325,-5.9472,15.3301,-0.1466,2.6114,9.4514,2.5657,-8.3185,6.7473,-3.9288,1.9726,1.572,296,-26.68,18.23,-2.24,56.77,-19.26,-0.2,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22941,2018-11-06 12:00:32:452
2.4325,-5.9472,15.3301,-0.1466,2.6114,9.4514,2.5657,-8.3185,6.7473,-3.9288,1.9726,1.572,296,-24.88,19.58,-1.49,56.77,-19.26,-0.2,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22951,2018-11-06 12:00:32:462
2.3655,-5.351,12.1697,-0.4237,2.1085,9.5679,2.7507,-7.2679,3.4715,-3.131,2.5532,0.6474,296,-24.88,19.58,-1.49,56.77,-19.26,-0.2,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22961,2018-11-06 12:00:32:472
-0.0431,-4.774,10.0126,-0.8694,1.6655,9.625,0.5943,-6.4224,1.2733,-2.92,3.1955,0.1201,296,-24.73,19.13,-0.74,53.47,-12.42,2.54,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22971,2018-11-06 12:00:32:482
-5.0111,-4.446,9.9431,-0.8694,1.6655,9.625,-3.8747,-5.6763,1.1849,-3.1864,4.003,-0.1761,296,-24.73,19.13,-0.74,53.47,-12.42,2.54,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22981,2018-11-06 12:00:32:492
-5.0111,-4.446,9.9431,-1.4524,1.1858,9.6257,-3.8747,-5.6763,1.1849,-3.1864,4.003,-0.1761,296,-22.33,21.08,-0.89,53.47,-12.42,2.54,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,22991,2018-11-06 12:00:32:502
-7.8123,-4.7118,13.386,-2.0455,0.6662,9.5678,-6.125,-5.4773,4.6495,-3.523,4.0616,0.0412,296,-22.33,21.08,-0.89,53.47,-12.42,2.54,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,23001,2018-11-06 12:00:32:512
-7.6183,-5.1308,16.7977,-2.0455,0.6662,9.5678,-5.4177,-5.4283,8.117,-3.5635,3.8454,0.2649,296,-23.98,20.18,-2.39,50.42,-3.9,12.07,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,23011,2018-11-06 12:00:32:522
-7.6183,-5.1308,16.7977,-2.5777,0.1644,9.4604,-5.4177,-5.4283,8.117,-3.4005,3.5844,0.3981,296,-23.98,20.18,-2.39,50.42,-3.9,12.07,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,23021,2018-11-06 12:00:32:532
-5.3056,-5.6,18.6652,-3.0382,-0.2601,9.3205,-2.6518,-5.4813,10.0675,-2.7805,3.2232,0.283,296,-24.58,19.88,-1.19,50.42,-3.9,12.07,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,23031,2018-11-06 12:00:32:542
-3.1603,-5.8203,17.4681,-3.0382,-0.2601,9.3205,-0.1069,-5.3671,8.9776,-2.2798,3.0677,-0.0365,296,-24.58,19.88,-1.19,50.42,-3.9,12.07,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,23041,2018-11-06 12:00:32:552
-3.0167,-5.6934,15.433,-3.4466,-0.5944,9.1618,0.2852,-5.0559,7.0284,-1.8303,3.0198,-0.452,296,-25.63,19.88,-2.69,51.29,3.48,20.62,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,23051,2018-11-06 12:00:32:562
-4.9177,-5.0901,13.046,-3.8375,-0.8732,8.9823,-1.245,-4.1984,4.7975,-1.5032,3.1369,-1.0166,296,-25.63,19.88,-2.69,51.29,3.48,20.62,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,23061,2018-11-06 12:00:32:572
-4.9177,-5.0901,13.046,-4.2361,-1.1483,8.7697,-1.245,-4.1984,4.7975,-1.4841,3.2286,-1.2233,296,-24.13,21.38,-4.04,51.29,3.48,20.62,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,23071,2018-11-06 12:00:32:582
-7.5489,-4.0773,13.9223,-4.2361,-1.1483,8.7697,-3.4975,-2.926,5.8592,-1.4841,3.2286,-1.2233,296,-24.13,21.38,-4.04,51.29,3.48,20.62,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,23080,2018-11-06 12:00:32:591
-8.9423,-3.2872,15.4665,-4.6185,-1.4201,8.5336,-4.5344,-1.8876,7.5956,-1.4447,3.1881,-1.2765,397,-25.78,19.43,-3.14,50.24,8.33,28.42,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,23090,2018-11-06 12:00:32:601
-8.9423,-3.2872,15.4665,-4.9463,-1.6571,8.3041,-4.5344,-1.8876,7.5956,-1.2284,2.86,-1.1806,397,-25.78,19.43,-3.14,50.24,8.33,28.42,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,23101,2018-11-06 12:00:32:612
-8.746,-2.6791,15.457,-4.9463,-1.6571,8.3041,-4.0374,-1.065,7.7641,-1.0676,2.5404,-1.1295,397,-26.53,20.18,-3.89,50.24,8.33,28.42,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,23111,2018-11-06 12:00:32:622
-8.4324,-2.2482,14.1042,-5.2007,-1.859,8.1035,-3.4937,-0.4471,6.5635,-0.8992,1.9865,-1.0922,397,-26.53,20.18,-3.89,50.24,8.33,28.42,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,23120,2018-11-06 12:00:32:631
-8.4324,-2.2482,14.1042,-5.2007,-1.859,8.1035,-3.4937,-0.4471,6.5635,-0.8992,1.9865,-1.0922,397,-24.73,20.48,-7.49,49.66,10.93,32.69,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,23130,2018-11-06 12:00:32:641
-8.3797,-1.9776,12.8186,-5.3803,-2.0429,7.9403,-3.2816,-0.0018,5.3988,-0.8673,1.5987,-1.0592,397,-24.73,20.48,-7.49,49.66,10.93,32.69,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,23140,2018-11-06 12:00:32:651
-8.3797,-1.9776,12.8186,-5.4929,-2.2188,7.8151,-3.2816,-0.0018,5.3988,-0.8918,1.0746,-0.958,397,-26.68,20.33,-7.19,49.66,10.93,32.69,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,23150,2018-11-06 12:00:32:661
-8.7891,-1.0391,11.3796,-5.5667,-2.3929,7.7108,-3.5636,1.1614,4.08,-1.0026,0.8616,-0.8472,397,-26.68,20.33,-7.19,49.66,10.93,32.69,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,23161,2018-11-06 12:00:32:672
-9.2727,-0.1628,12.3325,-5.5667,-2.3929,7.7108,-3.9775,2.2047,5.1102,-1.2252,0.6293,-0.517,397,-26.08,17.63,-8.09,52.76,14.12,35.83,5,41.257,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,23171,2018-11-06 12:00:32:682
-9.2727,-0.1628,12.3325,-5.6213,-2.5587,7.6173,-3.9775,2.2047,5.1102,-1.2252,0.6293,-0.517,397,-26.08,17.63,-8.09,52.76,14.12,35.83,5,45.626,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,23180,2018-11-06 12:00:32:691
-8.4396,-0.1173,13.453,-5.6486,-2.691,7.5513,-3.0965,2.3929,6.2855,-1.2614,0.4077,-0.2336,397,-27.28,17.33,-8.09,52.76,14.12,35.83,5,45.626,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,23190,2018-11-06 12:00:32:701
-6.6846,-0.6728,13.9438,-5.6486,-2.691,7.5513,-1.3269,1.9465,6.799,-1.1986,0.0381,0.1232,397,-27.28,17.33,-8.09,52.76,14.12,35.83,5,45.626,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,23200,2018-11-06 12:00:32:711
-6.6846,-0.6728,13.9438,-5.6355,-2.7905,7.5249,-1.3269,1.9465,6.799,-1.1198,-0.2836,0.2372,397,-28.78,17.48,-7.19,54.47,15.93,36.8,5,45.626,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,23210,2018-11-06 12:00:32:721
-5.4277,-1.2833,13.86,-5.5708,-2.8684,7.5438,-0.104,1.4221,6.6973,-0.9504,-0.7555,0.3011,397,-28.78,17.48,-7.19,54.47,15.93,36.8,5,45.626,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,23221,2018-11-06 12:00:32:732
-4.4843,-1.5251,13.5105,-5.5708,-2.8684,7.5438,0.7562,1.2432,6.2895,-0.9504,-0.7555,0.3011,397,-28.18,18.23,-7.19,54.47,15.93,36.8,5,45.626,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,23230,2018-11-06 12:00:32:741
